id,duration,distance,build_up_duration,shot_technique_normal,shot_technique_lob,shot_technique_half_volley,shot_open_goal,pass_height_name,pass_cut_back,pass_through_ball,follows_goalkeeper,follows_dribble,pass_cross,goal,player_name,team_name,match_id,x_loc,y_loc,pass_player_name
a4a49519-d45e-48a7-90ba-1b3a1da2eaef,0.5207,19.14001044931794,32.089813,0,0,1,0,1,0,1,0,0,0,0,Rodrigo Ríos Lozano,Almería,266420,108.5,55.3,Fernando Soriano Marco
d7f15985-4f88-431a-b3aa-5a764d3dc29c,1.0462,23.576471322061746,99.17410000000002,1,0,0,0,0,0,0,0,0,0,1,Lionel Andrés Messi Cuccittini,Barcelona,266320,96.7,36.4,Xavier Hernández Creus
b3997bdf-8020-4713-a751-4ef21ec1b15e,0.755743,23.2606964642076,4.7589999999999995,1,0,0,0,0,0,0,0,0,0,0,Francisco Alcácer García,Valencia,266525,97.5,34.1,Rodrigo Moreno Machado
8a1990e7-1629-49fc-a92b-b1050c54bd6a,0.34,12.139604606411204,48.20700000000001,0,0,0,0,1,0,0,0,0,1,0,Douglas Luiz Soares de Paulo,Girona,9620,108.1,42.4,Cristian Portugués Manzanera
80add3a6-4bab-49e4-bedc-7696556c952e,1.0647,14.589036979869505,31.9483,1,0,0,0,0,0,0,0,0,0,1,Andrés Iniesta Luján,Barcelona,9650,107.2,33.0,Lionel Andrés Messi Cuccittini
98c1ed9e-4c37-4efc-ae99-9dbda60336a9,1.129392,16.133505508723147,21.843607999999996,1,0,0,0,0,0,0,0,0,1,1,Lionel Andrés Messi Cuccittini,Barcelona,9581,109.8,27.5,Jordi Alba Ramos
a5de39b4-c4b2-40b6-ab6b-82f67342df32,0.24242,15.6348968656656,6.751,1,0,0,0,0,0,0,0,0,0,0,Lionel Andrés Messi Cuccittini,Barcelona,9726,109.3,28.6,Luis Alberto Suárez Díaz
29f814fb-6a32-4324-92bb-8c8be82c6121,0.777177,17.0,46.53300000000001,1,0,0,0,0,0,0,0,0,0,0,Luis Alberto Suárez Díaz,Barcelona,9736,105.0,32.0,Jordi Alba Ramos
3f9ccdb1-6272-44e9-9ef3-5cc813e05f0c,1.014096,31.058171227552982,90.812177,1,0,0,0,0,0,0,0,0,0,0,Ivan Rakitić,Barcelona,16157,89.0,38.1,Philippe Coutinho Correia
fb5a2643-eeed-4087-b762-8c25c7ab12c1,0.108432,23.686494041964078,27.809530000000002,1,0,0,0,0,0,0,0,0,1,0,Giovani Lo Celso,Real Betis,16215,100.4,26.7,Cristian Tello Herrera
