,duration,distance,shot_one_on_one,angle,shot_technique_3,shot_technique_6,shot_body_part_name,shot_technique_1,pass_height_name,shot_technique_5,shot_technique_4,shot_technique_2,pass_through_ball,distance_to_nearest_opponent_na,goal
280,0.5870000000000001,26.019223662515373,0,0.03844259002118799,0,0,0,0,-1,0,0,1,0,0,0
281,0.733,21.95449840010015,0,0.5247957716501074,0,0,0,0,-1,0,1,0,0,0,0
282,0.5329999999999999,15.231546211727816,0,1.1659045405098132,0,0,0,0,-1,0,0,1,0,0,0
283,2.133,23.706539182259394,0,0.4825132950224769,0,0,0,0,-1,0,0,1,0,0,0
284,0.893,15.0,0,0.0,0,0,0,0,-1,0,0,1,0,0,0
285,0.413,9.433981132056603,0,1.012197011451334,0,1,0,0,-1,0,0,0,0,0,0
286,1.6130000000000002,22.82542442102665,0,0.5028432109278609,0,0,0,0,-1,0,1,0,0,0,0
287,2.227,28.46049894151541,0,0.3217505543966422,0,0,0,0,-1,0,1,0,0,0,0
288,0.893,13.892443989449804,0,0.5280744484263596,0,1,0,0,-1,0,0,0,0,0,0
289,1.04,29.068883707497267,0,0.4636476090008061,0,0,0,0,-1,0,1,0,0,0,0
290,0.893,21.37755832643195,0,0.18822150530477075,0,0,0,0,-1,0,1,0,0,0,0
291,0.52,16.76305461424021,0,0.3028848683749714,0,1,0,0,-1,0,0,0,0,0,0
292,0.493,16.1245154965971,0,1.0516502125483738,0,1,0,0,-1,0,0,0,0,0,0
293,0.693,29.0,0,0.8097835725701669,0,0,0,0,-1,0,1,0,0,0,0
294,1.213,24.020824298928627,0,0.04164257909858842,0,1,0,0,-1,0,0,0,0,0,0
295,1.053,32.14031735997639,0,0.09347678115858947,0,0,0,0,-1,0,1,0,0,0,0
296,1.053,25.45584412271571,0,0.7853981633974483,0,0,0,0,-1,0,1,0,0,0,0
297,0.56,26.925824035672523,0,0.3805063771123649,0,0,0,0,-1,0,1,0,0,0,0
298,1.4,33.0,0,0.0,0,0,0,0,-1,0,1,0,0,0,0
299,0.573,19.723082923316017,0,1.0390722595360908,0,0,0,0,-1,0,1,0,0,0,0
300,0.32,4.47213595499958,1,0.4636476090008061,0,0,0,0,-1,0,1,0,0,0,1
301,0.44,13.41640786499874,0,1.1071487177940904,0,0,0,0,-1,0,1,0,0,0,1
302,0.413,9.486832980505136,0,0.3217505543966422,0,0,0,0,-1,0,1,0,0,0,0
303,1.32,9.433981132056603,0,0.5585993153435624,0,0,0,0,-1,1,0,0,0,0,0
304,0.253,28.071337695236398,0,0.07130746478529032,0,0,0,0,-1,0,1,0,0,0,0
305,1.04,29.017236257093817,0,0.034469100999508014,0,0,0,0,-1,0,1,0,0,0,0
306,0.76,29.068883707497267,0,0.8584387287005677,0,0,0,0,-1,0,0,1,0,0,0
307,0.44,25.96150997149434,0,0.2730087030867106,0,0,0,0,-1,0,1,0,0,0,0
308,0.88,27.29468812791236,0,0.4964227534048818,0,0,0,0,-1,0,1,0,0,0,0
309,0.853,17.0,0,0.0,0,0,0,0,-1,0,1,0,0,0,0
310,0.973,26.248809496813372,0,0.7044940642422177,0,0,0,0,-1,0,1,0,0,0,0
311,1.2930000000000001,35.902646142032474,0,0.22471116841464267,0,0,0,0,-1,0,1,0,0,0,0
312,0.9329999999999999,18.867962264113206,0,0.5585993153435624,0,1,0,0,-1,0,0,0,0,0,0
313,1.4,6.324555320336759,0,1.2490457723982544,0,0,0,0,-1,1,0,0,0,0,0
314,1.453,19.723082923316017,0,0.5317240672588056,0,1,0,0,-1,0,0,0,0,0,0
315,1.173,18.110770276274835,0,0.11065722117389563,0,0,0,0,-1,0,1,0,0,0,0
316,0.293,9.219544457292887,0,0.7086262721276703,0,0,0,0,-1,0,1,0,0,0,0
317,0.32,10.77032961426901,0,0.3805063771123649,0,0,0,0,-1,0,1,0,0,0,0
318,0.68,14.31782106327635,0,1.1383885512243588,0,0,0,0,-1,0,1,0,0,0,0
319,1.68,36.6742416417845,0,0.1920480172407301,0,0,0,0,-1,0,1,0,0,0,0
320,0.38,25.05992817228333,0,0.4993467216801301,0,0,0,0,-1,0,1,0,0,0,0
321,0.44,16.97056274847714,0,0.7853981633974483,0,1,0,0,-1,0,0,0,0,0,0
322,0.52,22.56102834535696,0,0.223476601140633,0,0,0,0,-1,0,1,0,0,0,0
323,1.4,38.05259518088089,0,0.052583061610941714,0,0,0,0,-1,0,1,0,0,0,0
324,1.3330000000000002,29.068883707497267,0,0.8584387287005677,0,0,0,0,-1,0,0,1,0,0,0
325,1.96,28.653097563788805,0,0.5104883219167758,0,1,0,0,-1,0,0,0,0,0,0
326,1.693,27.166155414412252,0,0.11065722117389563,0,0,0,0,-1,0,1,0,0,0,0
327,0.573,32.55764119219941,0,0.1853479499956948,0,0,0,0,-1,0,1,0,0,0,0
328,1.253,26.570660511172854,0,0.3455555805817121,0,0,0,0,-1,0,1,0,0,0,0
329,0.88,24.186773244895647,0,0.12435499454676145,0,0,0,0,-1,0,1,0,0,0,0
330,0.48,20.0,0,0.6435011087932844,0,0,0,0,-1,0,1,0,0,0,0
331,0.773,13.601470508735444,0,0.2984989315861793,0,0,0,0,-1,0,1,0,0,0,1
332,0.45299999999999996,2.23606797749979,0,0.4636476090008061,0,0,0,0,-1,0,1,0,0,0,0
333,0.68,26.40075756488817,0,0.6510767214444798,0,0,0,0,-1,0,1,0,0,0,0
334,0.56,19.104973174542803,0,0.8224182792713783,0,0,0,0,-1,0,1,0,0,0,0
335,0.48,20.248456731316587,0,0.5743048301747018,0,0,0,0,-1,0,1,0,0,0,0
336,0.44,23.3452350598575,0,0.8156919233162234,0,0,0,0,-1,0,1,0,0,0,0
337,1.2930000000000001,24.186773244895647,0,0.5191461142465229,0,0,0,0,-1,0,1,0,0,0,1
338,0.45299999999999996,7.211102550927977,0,0.9827937232473292,0,1,0,0,-1,0,0,0,0,0,1
339,0.973,27.202941017470888,0,0.2984989315861793,0,1,0,0,-1,0,0,0,0,0,0
340,0.267,22.803508501982762,0,0.2662520491509253,0,0,0,0,-1,0,1,0,0,0,0
341,0.92,4.242640687119285,0,0.7853981633974483,0,0,0,0,-1,1,0,0,0,0,0
342,1.133,6.0827625302982185,0,0.16514867741462685,0,0,0,0,-1,0,1,0,0,0,0
343,1.5330000000000001,29.966648127543394,0,0.4487233440107211,0,0,0,0,-1,0,1,0,0,0,0
344,1.4,24.738633753705958,0,0.2449786631268641,0,0,0,0,-1,0,1,0,0,0,0
345,0.32,36.68787265568828,0,0.3045108832021125,0,0,0,0,-1,0,0,1,0,0,0
346,0.98,10.0,0,0.6435011087932844,0,0,0,0,-1,0,1,0,0,0,0
347,0.44,28.23118842698621,0,0.40024065703397416,0,0,0,0,-1,0,0,1,0,0,0
348,2.093,22.47220505424423,0,0.3639789565096441,0,0,0,0,-1,0,0,1,0,0,0
349,0.493,31.144823004794873,0,0.8308214428190254,0,0,0,0,-1,0,1,0,0,0,0
350,0.733,15.811388300841895,0,0.3217505543966422,0,0,0,0,-1,0,1,0,0,0,1
351,0.8,26.248809496813372,0,0.8663022625526791,0,1,0,0,-1,0,0,0,0,0,0
352,0.32,24.413111231467404,0,0.6107259643892086,0,0,0,0,-1,0,1,0,0,0,0
353,0.92,19.416487838947603,0,0.20749622643520266,0,0,0,0,-1,0,1,0,0,0,1
354,1.48,33.376638536557266,0,0.15037142800713454,0,0,0,0,-1,0,1,0,0,0,0
355,1.44,24.186773244895647,0,0.5191461142465229,0,0,0,0,-1,0,0,1,0,0,1
356,1.24,24.33105012119288,0,0.16514867741462685,0,0,0,0,-1,0,1,0,0,0,1
357,0.6,29.017236257093817,0,0.034469100999508014,0,1,0,0,-1,0,0,0,0,0,0
358,1.8530000000000002,12.649110640673518,0,0.3217505543966422,0,0,0,0,-1,0,1,0,0,0,0
359,0.28,20.8806130178211,0,0.2914567944778671,0,0,0,0,-1,0,1,0,0,0,0
360,0.24,21.40093455903269,0,0.6528466311007742,0,0,0,0,-1,0,1,0,0,0,0
361,0.813,13.152946437965904,0,0.15264932839526515,0,0,0,0,-1,0,1,0,0,0,0
362,1.253,27.784887978899608,0,0.5280744484263596,0,0,0,0,-1,0,1,0,0,0,0
363,1.3730000000000002,36.76955262170047,0,0.3906070436976868,0,0,0,0,-1,0,1,0,0,0,0
364,0.45299999999999996,20.12461179749811,0,0.4636476090008061,0,0,0,0,-1,0,1,0,0,0,0
365,0.2,12.806248474865697,0,0.8960553845713439,0,0,0,0,-1,0,1,0,0,0,0
366,0.653,9.219544457292887,0,0.21866894587394195,0,0,0,0,-1,0,1,0,0,0,0
367,0.8,23.769728648009423,0,1.3156139361740782,0,0,0,0,-1,0,1,0,0,0,0
368,0.613,5.656854249492381,0,0.7853981633974483,0,0,0,0,-1,1,0,0,0,0,0
369,1.133,28.844410203711917,0,0.5880026035475675,0,1,0,0,-1,0,0,0,0,0,0
370,0.12,18.248287590894662,0,1.40564764938027,0,0,0,0,-1,0,1,0,0,0,0
371,0.773,19.924858845171283,0,0.3058788714048521,0,0,0,0,-1,0,1,0,0,0,0
372,0.2,20.0,0,0.6435011087932844,0,1,0,0,-1,0,0,0,0,0,0
373,0.813,16.278820596099706,0,0.8288490587889791,0,0,0,0,-1,0,1,0,0,0,0
374,0.893,8.94427190999916,0,1.1071487177940904,0,0,0,0,-1,0,1,0,0,0,1
375,0.68,42.37924020083418,0,0.3366748193867272,0,0,0,0,-1,0,1,0,0,0,0
376,0.48,27.784887978899608,0,0.5280744484263596,0,0,0,0,-1,0,1,0,0,0,0
377,0.46799999999999997,3.6055512754639887,0,0.5880026035475675,0,0,0,0,-1,0,1,0,0,0,0
378,0.92,18.681541692269406,0,0.2709468503384205,0,0,0,0,-1,0,0,1,0,0,0
379,0.507,29.154759474226502,0,0.5404195002705842,0,0,0,0,-1,0,1,0,0,0,0
380,0.42700000000000005,20.02498439450079,0,0.04995839572194277,0,1,0,0,-1,0,0,0,0,0,0
381,1.3330000000000002,31.906112267087632,0,0.5619215622568153,0,0,0,0,-1,0,1,0,0,0,0
382,0.44,9.899494936611664,1,0.7853981633974483,0,0,0,0,-1,0,1,0,0,0,0
383,1.733,39.0,0,0.0,0,0,0,0,-1,0,0,1,0,0,0
384,0.573,4.47213595499958,0,1.1071487177940904,0,0,0,0,-1,0,1,0,0,0,1
385,1.3730000000000002,17.4928556845359,0,0.5404195002705842,0,0,0,0,-1,0,1,0,0,0,1
386,0.973,16.76305461424021,0,0.3028848683749714,0,1,0,0,-1,0,0,0,0,0,0
387,1.013,28.79236009777593,0,0.3547056520109403,0,0,0,0,-1,0,1,0,0,0,0
388,0.96,3.0,0,0.0,0,0,0,0,-1,0,1,0,0,0,0
389,0.45299999999999996,30.36445290137795,0,0.30092023436042514,0,0,0,0,-1,0,1,0,0,0,0
390,1.493,18.384776310850235,0,0.7853981633974483,0,0,0,0,-1,0,1,0,0,0,0
391,0.64,27.07397274136177,0,0.07393903765794034,0,0,0,0,-1,0,1,0,0,0,0
392,0.693,22.13594362117865,0,0.3217505543966422,0,0,0,0,-1,0,0,1,0,0,0
393,1.44,31.764760348537177,0,0.4918091759886986,0,0,0,0,-1,0,1,0,0,0,0
394,0.733,16.643316977093242,0,0.5713374798336268,0,0,0,0,-1,0,1,0,0,0,0
395,0.64,17.204650534085253,0,0.9505468408120752,0,0,0,0,-1,0,1,0,0,0,0
396,0.84,22.56102834535696,0,1.3473197256542635,0,0,0,0,-1,0,1,0,0,0,0
397,1.2930000000000001,37.20215047547654,0,0.6327488350021832,0,0,0,0,-1,0,1,0,0,0,0
398,0.92,22.84731931759173,0,0.4048917862850834,0,0,0,0,-1,0,1,0,0,0,0
399,0.907,15.620499351813306,0,0.6947382761967033,0,1,0,0,-1,0,0,0,0,0,0
400,1.6,38.01315561749642,0,0.02630971725292219,0,0,0,0,-1,0,1,0,0,0,0
401,0.2,22.56102834535696,0,0.223476601140633,0,1,0,0,-1,0,0,0,0,0,0
402,0.733,19.02629759044045,0,0.052583061610941714,0,1,0,0,-1,0,0,0,0,0,0
403,1.7730000000000001,28.79236009777593,0,0.3547056520109403,0,1,0,0,-1,0,0,0,0,0,0
404,0.613,29.732137494637012,0,0.7378150601204649,0,0,0,0,-1,0,1,0,0,0,0
405,0.573,31.953090617340923,0,0.3514447940035517,0,0,0,0,-1,0,1,0,0,0,0
406,0.44,30.413812651491103,0,0.4783524313786575,0,0,0,0,-1,0,1,0,0,0,0
407,0.493,28.844410203711917,0,0.9827937232473292,0,0,0,0,-1,0,1,0,0,0,0
408,0.973,33.015148038438355,0,0.6132073488745093,0,0,0,0,-1,0,1,0,0,0,0
409,0.107,24.08318915758459,0,0.8441539861131708,0,0,0,0,-1,0,1,0,0,0,0
410,0.48,15.264337522473747,0,1.0191413442663495,0,0,0,0,-1,0,0,1,0,0,0
411,0.28,21.93171219946131,0,0.4228539261329407,0,0,0,0,-1,0,1,0,0,0,0
412,0.56,18.110770276274835,0,0.11065722117389563,0,0,0,0,-1,0,1,0,0,0,0
413,1.013,24.186773244895647,0,0.12435499454676145,0,0,0,0,-1,0,1,0,0,0,1
414,0.18,22.02271554554524,0,0.04542327942157701,0,0,0,0,-1,0,1,0,0,0,0
415,0.773,21.470910553583888,0,0.4844779290370232,0,0,0,0,-1,0,1,0,0,0,0
416,1.213,23.769728648009423,0,0.2551823906208184,0,1,0,0,-1,0,0,0,0,0,0
417,0.42700000000000005,17.029386365926403,0,0.05875582271572269,0,0,0,0,-1,0,1,0,0,0,0
418,0.76,12.806248474865697,0,0.8960553845713439,0,0,0,0,-1,0,1,0,0,0,0
419,0.973,9.848857801796104,0,0.41822432957922906,0,0,0,0,-1,0,1,0,0,0,0
420,1.133,23.40939982143925,0,0.34877100358390695,0,1,0,0,-1,0,0,0,0,0,0
421,1.7730000000000001,25.495097567963924,0,0.1973955598498808,0,0,0,0,-1,0,1,0,0,0,0
422,1.213,17.464249196572982,0,1.1583858851975093,0,0,0,0,-1,0,1,0,0,0,0
423,1.213,34.132096331752024,0,0.08800737352774078,0,0,0,0,-1,0,1,0,0,0,0
424,1.013,23.769728648009423,0,0.2551823906208184,0,0,0,0,-1,0,1,0,0,0,0
425,0.32,14.212670403551895,0,0.8850668158886104,0,0,0,0,-1,0,1,0,0,0,0
426,0.46,30.23243291566195,0,0.5971766580926776,0,0,0,0,-1,0,1,0,0,0,0
427,0.45299999999999996,8.06225774829855,0,0.5191461142465229,0,0,0,0,-1,0,1,0,0,0,0
428,0.653,13.45362404707371,0,0.8379812250083899,0,0,0,0,-1,0,0,1,0,0,0
429,0.36,21.095023109728988,0,0.5485494024505281,0,0,0,0,-1,0,0,1,0,0,0
430,0.16,22.203603311174522,0,0.13552771398550073,0,0,0,0,-1,0,1,0,0,0,0
431,1.5330000000000001,22.36067977499789,0,0.4636476090008061,0,0,0,0,-1,0,1,0,0,0,0
432,1.0270000000000001,34.205262752974136,0,0.2662520491509253,0,0,0,0,-1,0,1,0,0,0,0
433,1.133,30.67572330035593,0,0.3320594675428855,0,1,0,0,-1,0,0,0,0,0,0
434,0.44,16.278820596099706,0,0.7419472680059175,0,1,0,0,-1,0,0,0,0,0,0
435,0.373,25.0,0,0.9272952180016122,0,0,0,0,-1,0,1,0,0,0,0
436,1.173,31.06444913401813,0,0.06442683942555355,0,0,0,0,-1,0,1,0,0,0,0
437,0.493,28.63564212655271,0,0.4324077755705377,0,0,0,0,-1,0,1,0,0,0,0
438,0.613,22.02271554554524,0,0.04542327942157701,0,0,0,0,-1,0,1,0,0,0,0
439,0.12,22.09072203437452,0,0.09065988720074512,0,0,0,0,-1,0,1,0,0,0,0
440,0.493,5.385164807134505,0,0.3805063771123649,0,0,0,0,-1,0,1,0,0,0,1
441,1.133,8.602325267042627,0,0.9505468408120752,0,0,0,0,-1,0,1,0,0,0,0
442,0.133,14.866068747318506,0,0.3430239404207034,0,0,0,0,-1,0,1,0,0,0,0
443,0.42700000000000005,17.88854381999832,1,0.4636476090008061,0,0,0,0,-1,0,1,0,0,0,0
444,0.4,17.029386365926403,0,0.05875582271572269,0,0,0,0,-1,0,0,1,0,0,0
445,1.88,16.1245154965971,0,1.0516502125483738,0,0,0,0,-1,0,1,0,0,0,0
446,1.36,28.284271247461906,0,0.7853981633974483,0,0,0,0,-1,0,1,0,0,0,1
447,0.573,14.212670403551895,0,0.6857295109062863,0,0,0,0,-1,0,1,0,0,0,0
448,1.053,28.071337695236398,0,0.07130746478529032,0,0,0,0,-1,0,0,1,0,0,0
449,1.213,24.166091947189145,0,0.4266274931268761,0,0,0,0,-1,0,1,0,0,0,0
450,0.48,29.410882339705488,0,0.6162969373960713,0,0,0,0,-1,0,1,0,0,0,0
451,0.92,13.152946437965904,0,0.15264932839526515,0,1,0,0,-1,0,0,0,0,0,0
452,0.8,31.780497164141412,0,0.4214192068878042,0,0,0,0,-1,0,1,0,0,0,0
453,0.893,16.278820596099706,0,0.7419472680059175,0,0,0,0,-1,0,1,0,0,0,0
454,0.573,11.6619037896906,0,0.5404195002705842,0,1,0,0,-1,0,0,0,0,0,0
455,0.24,26.90724809414742,0,0.7328151017865066,0,0,0,0,-1,0,1,0,0,0,0
456,0.92,24.186773244895647,0,0.12435499454676145,0,0,0,0,-1,0,1,0,0,0,0
457,1.04,28.63564212655271,0,0.21109333322274654,0,0,0,0,-1,0,1,0,0,0,0
458,1.32,32.01562118716424,0,0.2525542757780596,0,0,0,0,-1,0,1,0,0,0,0
459,1.24,27.459060435491967,0,0.5779019369622457,0,0,0,0,-1,0,1,0,0,0,0
460,0.973,30.59411708155671,0,0.1973955598498808,0,0,0,0,-1,0,1,0,0,0,0
461,0.24,18.110770276274835,0,0.11065722117389563,0,0,0,0,-1,0,0,1,0,0,0
462,0.92,26.1725046566048,0,0.8124186125847132,0,0,0,0,-1,0,1,0,0,0,0
463,0.813,28.071337695236398,0,0.07130746478529032,0,0,0,0,-1,0,1,0,0,0,0
464,0.627,8.0,0,0.0,0,0,0,0,-1,0,0,1,0,0,1
465,0.32,21.95449840010015,0,0.5247957716501074,0,0,0,0,-1,0,1,0,0,0,0
466,0.187,22.803508501982762,0,0.9097531579442096,0,1,0,0,-1,0,0,0,0,0,0
467,1.173,29.732137494637012,0,0.7378150601204649,0,1,0,0,-1,0,0,0,0,0,0
468,0.13461900000000002,25.02039168358481,0,0.504769316057803,0,0,0,0,0,0,1,0,0,0,0
469,0.092997,26.073166282597903,0,0.4567866531926009,0,0,0,0,0,0,1,0,0,0,0
470,1.006248,12.278843593759149,0,0.8718870633158227,0,0,0,0,1,0,1,0,0,0,0
471,0.131287,15.538983235720412,0,0.07084895954460986,0,0,0,0,0,0,1,0,0,0,0
472,0.730384,20.459227746911658,0,1.1530682750905574,0,0,0,0,0,0,1,0,0,0,0
473,0.9736670000000001,4.545327270945403,0,0.6919213822388586,0,0,0,0,1,0,1,0,0,0,0
474,0.11318900000000001,14.368368035375486,0,0.09759109315338774,0,0,0,0,2,0,1,0,0,0,0
475,0.15318900000000002,18.456706098326432,0,0.7968919101124787,0,0,0,0,0,0,1,0,0,0,0
476,0.349588,7.300684899377589,1,0.013697773372865991,0,0,0,0,1,0,1,0,0,0,0
477,0.54924,17.362315513778686,0,0.9780014276660702,0,1,0,0,1,0,0,0,0,0,0
478,1.115222,29.20975864330276,0,0.44221138304983376,0,0,0,0,0,0,1,0,0,0,0
479,0.7749550000000001,10.283968105745954,0,0.2355449807208632,0,0,0,0,1,0,1,0,0,0,0
480,0.547615,9.841239759298627,0,0.4863709698424472,0,0,0,0,2,0,1,0,0,0,0
481,1.0877780000000001,15.41752249876743,0,0.1235504894910436,0,0,0,0,1,1,0,0,0,0,1
482,0.931542,22.487552112224225,0,0.3400326241857629,0,0,0,0,0,0,1,0,0,0,0
483,0.099985,12.876334882255895,0,0.10894195698986572,0,0,0,0,0,0,1,0,0,0,0
484,0.525733,16.440194646049665,0,0.6386349671539848,0,1,0,0,1,0,0,0,0,0,0
485,1.791509,35.128336140500586,0,0.5579958151150798,0,0,0,0,1,0,1,0,0,0,1
486,0.64,7.810249675906653,0,0.8760580505981934,0,0,0,0,0,0,1,0,0,0,1
487,0.373,23.3452350598575,0,0.7551044034786732,0,0,0,0,1,0,1,0,0,0,0
488,0.24,13.45362404707371,0,0.8379812250083899,0,0,0,0,0,0,1,0,0,0,0
489,0.8,27.202941017470888,0,0.2984989315861793,0,0,0,0,0,0,1,0,0,0,0
490,0.973,12.806248474865697,0,0.6747409422235527,0,0,0,0,2,0,0,1,0,0,0
491,0.84,29.410882339705488,0,0.6162969373960713,0,0,0,0,2,0,0,1,0,0,0
492,0.653,5.0990195135927845,0,0.1973955598498808,0,0,0,0,1,0,1,0,0,0,0
493,0.9329999999999999,18.35755975068582,0,0.5123894603107377,0,0,0,0,0,0,1,0,0,0,0
494,1.653,31.11269837220809,0,0.7853981633974483,0,0,0,0,1,0,0,1,0,0,0
495,0.413,22.47220505424423,0,1.0074800653029286,0,0,0,0,2,0,1,0,0,0,0
496,0.42700000000000005,16.401219466856727,0,0.6556956262415362,0,0,0,0,0,0,1,0,0,0,0
497,0.96,21.470910553583888,0,0.4844779290370232,0,0,0,0,0,0,1,0,0,0,0
498,1.053,29.206163733020468,0,0.6640461628266846,0,0,0,0,0,0,1,0,0,0,0
499,1.213,11.401754250991381,0,0.9097531579442096,0,0,0,0,1,0,1,0,0,0,0
500,0.556,42.57933771208753,0,0.16514867741462685,0,0,0,0,0,0,1,0,0,0,0
501,1.12,25.96150997149434,0,0.2730087030867106,0,0,0,0,2,0,1,0,0,0,0
502,0.478,24.166091947189145,0,0.4266274931268761,0,0,0,0,0,0,1,0,0,0,0
503,1.268,24.413111231467404,0,0.960070362405688,0,0,0,0,0,0,1,0,1,0,0
504,0.589,15.264337522473747,0,1.0191413442663495,0,0,0,0,2,0,0,1,0,0,0
505,1.012,24.041630560342607,0,0.29544083714372,0,0,0,0,0,0,1,0,0,0,0
506,1.2790000000000001,25.05992817228333,0,0.4993467216801301,0,0,0,0,0,0,1,0,0,0,0
507,0.84,21.02379604162864,0,0.0475831032769834,0,0,0,0,0,0,1,0,0,0,0
508,1.8130000000000002,16.031219541881402,0,0.06241880999595735,0,0,0,0,1,0,1,0,0,0,0
509,0.9329999999999999,19.416487838947603,0,0.9685089806599324,0,1,0,0,1,0,0,0,0,0,0
510,0.813,7.0,0,0.0,0,0,0,0,1,0,1,0,0,0,0
511,1.493,13.038404810405297,0,1.0040671092713902,0,0,0,0,1,0,1,0,0,0,0
512,0.493,10.0,0,0.6435011087932844,0,0,0,0,1,0,0,1,0,0,1
513,1.453,38.62641583165593,0,0.3708912888126624,0,0,0,0,0,0,1,0,0,0,0
514,0.853,25.238858928247925,0,0.9827937232473292,0,0,0,0,0,0,1,0,0,0,0
515,1.0,24.186773244895647,0,0.5191461142465229,0,0,0,0,0,0,1,0,0,0,0
516,0.253,25.079872407968914,0,0.07982998571223733,0,0,0,0,0,0,1,0,0,0,0
517,1.053,15.264337522473747,0,0.5516549825285469,0,0,0,1,1,0,0,0,0,0,0
518,0.5329999999999999,8.54400374531753,0,0.35877067027057225,0,0,0,0,1,0,1,0,0,0,0
519,0.24,26.0768096208106,0,0.5667292175235064,0,0,0,0,0,0,1,0,0,0,0
520,1.133,23.021728866442675,0,0.6000502134017536,0,0,0,0,0,0,1,0,0,0,0
521,0.693,7.071067811865476,0,0.1418970546041639,0,0,0,0,1,0,1,0,0,0,1
522,0.45299999999999996,28.0178514522438,0,0.03569911267932397,0,0,0,0,0,0,1,0,0,0,0
523,1.133,23.40939982143925,0,0.34877100358390695,0,0,0,0,0,0,1,0,0,0,0
524,0.48,15.264337522473747,0,1.0191413442663495,0,0,0,0,0,0,1,0,0,0,0
525,0.373,29.068883707497267,0,0.0688564893010446,0,0,0,0,0,0,1,0,0,0,0
526,1.053,13.038404810405297,0,0.07677189126977804,0,0,0,0,1,0,1,0,0,0,0
527,0.32,17.029386365926403,0,0.05875582271572269,0,0,0,0,0,0,1,0,0,0,0
528,0.693,24.839484696748446,0,0.870903457075653,0,0,0,0,0,0,1,0,0,0,0
529,1.5330000000000001,5.0990195135927845,0,0.1973955598498808,0,0,0,0,1,0,1,0,0,0,0
530,0.5329999999999999,27.73084924772409,0,0.44751997515716985,0,0,0,0,0,0,1,0,0,0,0
531,1.44,39.293765408777,0,0.25732371497108864,0,0,0,0,0,0,1,0,0,0,0
532,0.32,4.47213595499958,0,0.4636476090008061,0,0,0,0,1,0,1,0,0,0,1
533,2.053,21.213203435596427,0,0.7853981633974483,0,0,0,0,1,0,1,0,0,0,0
534,0.853,8.94427190999916,0,0.4636476090008061,0,0,0,0,1,0,1,0,0,0,0
535,1.2,38.91015291668744,0,0.4521538622857756,0,0,0,0,0,0,1,0,0,0,0
536,0.787,21.095023109728988,0,0.5485494024505281,0,0,0,0,0,0,1,0,0,0,0
537,0.387,19.849433241279208,0,0.714090698612158,0,0,0,0,0,0,1,0,0,0,0
538,0.24,22.56102834535696,0,0.223476601140633,0,0,0,0,0,0,1,0,0,0,0
539,0.213,14.866068747318506,0,0.8329812666744317,0,0,0,0,1,0,1,0,0,0,0
540,0.45299999999999996,8.06225774829855,0,0.12435499454676145,0,0,0,0,1,0,1,0,0,0,0
541,0.667,13.892443989449804,1,0.5280744484263596,0,0,0,0,0,0,1,0,0,0,1
542,0.8270000000000001,15.132745950421555,1,0.13255153229667402,0,0,0,0,2,0,1,0,0,1,1
543,0.415,12.529964086141668,0,0.4993467216801301,0,0,0,0,1,0,1,0,0,0,0
544,0.84,21.840329667841555,0,0.2782996590051113,0,0,0,0,0,0,1,0,0,0,0
545,1.2,34.36568055487916,0,0.1460122577112754,0,0,0,0,0,0,1,0,0,0,0
546,0.493,21.95449840010015,0,1.0460005551447893,0,0,0,0,0,0,1,0,0,0,0
547,0.46,25.495097567963924,0,0.7298996581517315,0,0,0,0,2,0,1,0,0,0,0
548,0.12,7.071067811865476,0,0.1418970546041639,0,0,0,1,1,0,0,0,0,0,0
549,0.36,15.652475842498527,0,0.4636476090008061,0,0,0,0,0,0,1,0,0,0,0
550,0.84,13.341664064126336,0,0.2267988480538859,0,0,0,0,1,0,1,0,0,0,0
551,0.68,24.839484696748446,0,0.870903457075653,0,0,0,0,0,0,1,0,0,0,0
552,1.653,29.8328677803526,0,0.23684876094692026,0,0,0,0,0,0,1,0,0,0,0
553,1.2930000000000001,20.808652046684813,0,0.9561333748727312,0,0,0,0,1,0,1,0,0,0,0
554,0.373,20.615528128088304,0,1.1722738811284763,0,0,0,0,0,0,1,0,0,0,0
555,0.893,13.41640786499874,0,0.4636476090008061,0,0,0,0,1,0,1,0,0,0,0
556,1.72,8.94427190999916,0,0.4636476090008061,0,0,0,0,1,0,1,0,0,0,0
557,0.8,13.41640786499874,0,0.4636476090008061,0,0,0,0,1,0,1,0,0,0,0
558,1.253,16.97056274847714,0,0.7853981633974483,0,0,0,0,0,0,1,0,0,0,0
559,1.6130000000000002,14.0,0,0.0,0,0,0,0,1,0,1,0,0,0,0
560,1.8530000000000002,35.73513677041127,0,0.3129012278803845,0,0,0,0,0,0,1,0,0,0,0
561,0.32,15.0,0,0.6435011087932844,0,0,0,0,0,0,1,0,0,0,0
562,0.28,15.0,0,0.9272952180016122,0,0,0,0,0,0,1,0,0,0,0
563,0.973,15.264337522473747,0,0.5516549825285469,0,0,0,0,0,0,1,0,0,0,0
564,1.08,40.162171256046406,0,0.3296244074207427,0,0,0,0,0,0,1,0,0,0,0
565,1.28,20.518284528683196,0,0.8198672643969563,0,0,0,0,1,0,1,0,0,0,0
566,1.253,30.479501308256346,0,0.7157435896688801,0,0,0,0,0,0,1,0,0,0,0
567,1.413,32.756678708318404,0,0.5456550545269917,0,0,0,0,0,0,1,0,0,0,0
