id,duration,distance,build_up_duration,shot_technique_normal,shot_technique_lob,shot_technique_half_volley,shot_open_goal,pass_height_name,pass_cut_back,pass_through_ball,follows_goalkeeper,follows_dribble,pass_cross,goal,player_name,team_name,match_id,x_loc,y_loc,pass_player_name
bc5e64ee-1db0-49b1-bc0b-78a55f2648b5,1.955485,16.883423823383687,21.0517,0,1,0,0,0,0,1,0,0,0,1,Zlatan Ibrahimović,Barcelona,69292,106.7,29.6,Sergio Busquets i Burgos
c79cd4f3-386d-45c2-b56b-deca69a2d6c0,0.187301,28.20017730440715,4.103799,1,0,0,0,2,0,1,0,0,0,0,Thierry Henry,Barcelona,69243,91.8,40.1,Xavier Hernández Creus
579a3358-de0e-45ee-9de0-246dfacc038d,1.11996,23.49489306211033,42.9146,1,0,0,0,0,0,0,0,0,0,0,Lionel Andrés Messi Cuccittini,Barcelona,69210,102.0,55.1,Daniel Alves da Silva
99f67af2-ac68-4493-ab9f-c77087d5fa4c,1.264765,36.254241131211124,40.066326003,1,0,0,0,0,0,0,0,0,0,0,Andrés Iniesta Luján,Barcelona,69243,86.6,25.9,Lionel Andrés Messi Cuccittini
7300948d-6eb2-4572-b12b-4d46ec64ba84,1.42918,26.81976882823563,26.096952003000002,1,0,0,0,0,0,0,0,0,0,0,Lionel Andrés Messi Cuccittini,Barcelona,69241,94.7,48.9,Xavier Hernández Creus
3492e16a-ec6b-4efc-94f2-dd1399cb1d83,0.1745,12.687395319765203,34.0612,1,0,0,0,0,0,0,0,0,0,0,Lionel Andrés Messi Cuccittini,Barcelona,69242,115.6,28.1,Bojan Krkíc Pérez
ac186ab4-3af3-469f-ae5f-83aad7a1fd57,0.6392,19.700253805471647,21.001,1,0,0,0,0,0,0,0,0,0,0,Lionel Andrés Messi Cuccittini,Barcelona,69256,100.3,40.1,Andrés Iniesta Luján
0cef9985-dfbd-4a67-9e6e-f1a121327961,1.062271,32.18648784816387,9.163876001999999,1,0,0,0,0,0,0,0,0,0,0,Maxwell Scherrer Cabelino Andrade,Barcelona,69233,90.6,26.9,Sergio Busquets i Burgos
049c9539-d04d-40d8-81a9-21a073d3c6ec,0.0662,10.820813278122857,35.117598,1,0,0,0,1,0,0,0,0,0,0,Zlatan Ibrahimović,Barcelona,69243,112.2,32.5,Xavier Hernández Creus
717d4a26-b525-451f-9072-bf84110c4644,1.098961,15.198026187633713,34.084837,1,0,0,0,0,0,0,0,0,0,0,Daniel Alves da Silva,Barcelona,69243,110.3,51.7,Andrés Iniesta Luján
f27c942f-b0ee-49b3-bfea-f3b80ed58cc5,0.2177,21.92441561364863,53.370135999999995,1,0,0,0,1,0,0,0,0,1,0,Bojan Krkíc Pérez,Barcelona,69219,104.2,24.8,Daniel Alves da Silva
20ac67c7-8ed9-46b9-b828-0ca8befca2cb,0.0776,6.983552104767319,4.414199999999999,1,0,0,0,1,0,0,0,0,1,1,Zlatan Ibrahimović,Barcelona,69254,116.6,33.9,Lionel Andrés Messi Cuccittini
eccef5ce-872a-479f-8320-025898eea494,0.385559,7.125307010929418,10.067853,1,0,0,0,1,0,0,0,0,0,1,Lionel Andrés Messi Cuccittini,Barcelona,69292,112.9,40.6,Xavier Hernández Creus
528cc8e7-6be7-431f-b41d-6b910579bffb,0.876913,13.182564242210242,1.4994,0,0,0,0,1,0,0,0,0,0,0,Carles Puyol i Saforcada,Barcelona,69243,109.3,32.3,Xavier Hernández Creus
e6ef531c-3d01-42f7-afd2-33987e6a872c,0.5267,13.705838172107532,11.0832,0,0,1,0,1,0,1,0,0,0,0,Zlatan Ibrahimović,Barcelona,69298,113.2,51.9,Pedro Eliezer Rodríguez Ledesma
1a9b6ad7-f408-4680-8283-f8f80bec5744,1.924204,33.364202373202325,12.834797,1,0,0,0,1,0,0,0,0,0,0,Éver Maximiliano David Banega,Valencia,69224,87.4,47.1,David Josué Jiménez Silva
ded64ccd-e6f0-475c-8ef2-2889abfad2ae,0.8849,5.999999999999999,37.314099999999996,0,0,1,0,2,0,1,0,0,1,0,Xavier Hernández Creus,Barcelona,69288,115.2,43.6,Lionel Andrés Messi Cuccittini
0c63508e-a44d-4d21-9602-0d92522d5df4,1.049656,13.078226179417452,38.796212000000004,0,0,0,0,1,0,1,0,0,0,0,Daniel Alves da Silva,Barcelona,69221,114.8,52.0,Lionel Andrés Messi Cuccittini
fed016a0-0c0d-4921-8fbe-2782ac4b584b,0.95155,15.673225577397902,38.894318000000005,1,0,0,0,0,0,0,0,0,1,0,Xavier Hernández Creus,Barcelona,69221,104.9,35.8,Pedro Eliezer Rodríguez Ledesma
288849cc-3483-4156-89ca-1eb13242c6f9,0.2143,21.341040274550817,28.277701003,1,0,0,0,0,0,0,0,0,0,0,Lionel Andrés Messi Cuccittini,Barcelona,69243,99.0,43.8,Xavier Hernández Creus
c4f440e7-e340-405d-93d7-f63b724826af,0.1663,15.31012736720371,23.261647,1,0,0,0,0,0,0,0,0,0,0,Zlatan Ibrahimović,Barcelona,69257,111.6,52.8,Lionel Andrés Messi Cuccittini
fe9975ce-d5ec-418f-9689-cbedac5dee43,1.1553,17.018225524419396,14.6283,0,0,1,0,1,0,1,0,0,0,0,Thierry Henry,Barcelona,69267,108.9,27.1,Daniel Alves da Silva
2882a259-5ea4-4d74-b9f3-b178e9594db6,0.0728,12.560254774486062,9.965057,1,0,0,0,2,0,1,0,0,0,0,José Manuel Jurado Marín,Atlético Madrid,69292,112.4,30.0,Diego Forlán Corazo
86184973-a1cf-4a74-ab1a-66f4020d7855,0.2644,7.951100552753693,45.316586,0,0,0,0,1,0,0,0,0,0,0,Carles Puyol i Saforcada,Barcelona,69243,112.1,40.9,Lionel Andrés Messi Cuccittini
ceea7a1e-0197-468f-9b10-fcf76d66963d,0.74228,19.387109119205995,64.12444300300001,1,0,0,0,1,0,0,0,0,1,0,Diego Ángel Capel Trinidad,Sevilla,69239,103.1,30.5,Abdoulay Konko
