duration,pass_aerial_won,pass_angle,pass_body_part_name,pass_cross,pass_cut_back,pass_deflected,pass_height_name,pass_length,pass_switch,pass_through_ball,play_pattern_name,shot_aerial_won,shot_body_part_name,shot_first_time,shot_one_on_one,shot_open_goal,shot_technique_name,under_pressure,goal,distance,angle,build_up_duration,direct_free_kick,shot_cone,num_players_in_shot_cone,distance_to_nearest_opponent,pass_angle_na,pass_length_na,distance_to_nearest_opponent_na
0.412353,0,2.0682852,foot,0,0,0,Ground Pass,17.18284,0,0,From Free Kick,0,foot,0,0,0,Normal,0,0,33.15674893592554,0.5595583943333859,21.667647,0,112.40000000000009,0,12.63724653553929,False,False,False
0.19074,0,1.7599953,foot,0,0,0,High Pass,38.283157,0,0,From Corner,0,head,0,0,0,Normal,0,0,9.340770846134703,0.9144479591317046,14.52926,0,22.800000000000182,0,1.8999999999999986,False,False,False
0.422977,0,0.6824047,foot,0,0,0,High Pass,55.021633,0,0,From Corner,0,foot,0,0,0,Normal,0,0,19.789138435010255,1.154624328864673,9.297023,0,32.0,0,19.630843079195557,False,False,False
0.147447,0,1.168049,foot,0,0,0,Ground Pass,18.369812,0,0,From Throw In,0,foot,0,0,0,Normal,0,0,25.387004549572204,0.08281411381047883,4.0125530000000005,0,101.19999999999982,0,12.99884610263542,False,False,False
0.508506,0,1.813005,foot,0,0,0,Ground Pass,8.755569,0,0,From Throw In,0,foot,0,0,0,Normal,1,0,31.080057915003962,0.6415706092609995,3.731494,0,99.59999999999991,0,13.327040181525676,False,False,False
0.583882,0,0.42580378,foot,0,0,0,Ground Pass,20.094278,0,0,From Free Kick,0,foot,0,1,0,Normal,0,0,15.134728276384745,0.8040875758443539,35.456118,0,42.0,0,15.684705926474997,False,False,False
0.238312,0,1.579325,foot,1,0,0,High Pass,46.901707,1,0,From Throw In,0,foot,0,0,0,Half Volley,0,0,14.375673897247388,1.0542386450764276,-0.238312,0,28.399999999999636,0,10.72800074571213,False,False,False
0.948248,0,1.7846473,foot,0,0,0,High Pass,40.52308,0,0,From Corner,1,head,0,0,0,Normal,1,0,7.211102550927975,0.3392926144540446,6.291752000000001,0,27.199999999999818,0,2.0124611797498075,False,False,False
0.711867,0,1.5999143,foot,0,0,0,Ground Pass,10.304368,0,0,From Free Kick,0,foot,0,0,0,Normal,0,1,12.22497443760109,0.4124104415973871,-0.711867,0,44.80000000000018,0,5.885575587824862,False,False,False
0.369711,0,1.9572594,foot,1,1,0,Ground Pass,24.939327,0,0,Regular Play,0,foot,1,0,0,Normal,0,0,13.905754204644918,0.21008881321908357,9.950289,0,54.399999999999636,0,10.86324076875773,False,False,False
1.341884,0,1.20099,foot,0,0,0,High Pass,38.18115,0,0,From Free Kick,0,foot,0,0,0,Normal,0,0,23.242202993692317,0.060271738684392874,39.978116,0,92.80000000000018,0,8.919641248391109,False,False,False
0.136675,0,1.0679531,foot,0,0,0,Ground Pass,11.412712,0,0,From Corner,0,foot,0,0,0,Normal,0,0,17.133009076049657,0.44015323828881187,8.543325,0,62.0,0,5.671860364994887,False,False,False
0.485673,0,1.8248539,foot,0,0,0,High Pass,37.400536,0,0,From Corner,1,head,0,0,0,Normal,1,0,8.761849119906143,0.664046162826684,27.314327000000002,0,27.600000000000364,0,3.2310988842807036,False,False,False
0.208524,0,3.1309547,foot,0,0,0,Ground Pass,9.400532,0,0,From Corner,0,foot,0,0,0,Normal,0,0,22.17769149393147,0.403115589218699,28.444475999999998,0,81.59999999999991,0,7.627581530209964,False,False,False
0.290795,0,0.53152174,foot,0,0,0,Ground Pass,25.056934,0,0,From Corner,0,foot,0,0,0,Normal,0,0,20.086064821163955,0.3453682094015925,21.709205,0,75.59999999999991,0,6.9656299069072025,False,False,False
1.646678,0,1.2322875,foot,1,0,0,High Pass,28.30636,0,0,From Throw In,0,head,0,0,0,Normal,0,0,11.002272492535347,0.19204801724073026,3.673322,0,43.19999999999982,0,6.7896980787071834,False,False,False
1.007431,0,1.0844826,foot,0,0,0,Ground Pass,17.758942,0,0,Regular Play,0,foot,0,0,0,Normal,0,0,27.04163456597992,0.3042084943392398,1.1125690000000001,0,103.19999999999982,0,9.27631392310545,False,False,False
0.2,0,0.9467733,foot,0,0,0,High Pass,21.56409,0,0,From Throw In,0,foot,0,0,0,Volley,1,0,17.513994404475525,0.0399786871232902,4.04,0,70.0,0,3.2649655434629063,False,False,False
0.575941,0,1.2521417,foot,1,0,0,Ground Pass,10.214206,0,0,From Free Kick,0,foot,1,0,0,Normal,0,0,8.32165848854662,0.9994588469612699,30.184058999999998,0,18.0,0,9.500526301210897,False,False,False
0.636626,0,1.2387369,foot,0,0,0,Ground Pass,6.1351447,0,0,Regular Play,0,foot,1,0,0,Normal,0,0,20.884922791334425,0.976153714592713,48.603374,0,46.80000000000018,0,8.600581375697809,False,False,False
1.256879,0,1.9469023,foot,0,0,0,Ground Pass,16.87987,0,0,From Throw In,0,foot,1,0,0,Normal,0,0,26.40473442396269,0.018937129902380837,59.103121,0,105.59999999999991,0,12.095040305844375,False,False,False
1.509068,0,1.2801971,foot,0,0,0,Ground Pass,11.168259,0,0,From Free Kick,0,foot,0,0,0,Normal,0,1,24.382165613415065,0.1772856404328954,2.570932,0,96.0,0,8.237718130647588,False,False,False
1.416053,0,1.6188363,foot,0,0,0,Ground Pass,20.824024,0,0,Regular Play,0,foot,0,0,0,Normal,0,0,34.85541564807397,0.3853012258220995,2.8239470000000004,0,129.19999999999982,0,10.971326264403949,False,False,False
0.901853,0,0.62129587,foot,0,0,0,High Pass,33.328217,0,0,From Free Kick,0,foot,1,0,0,Volley,0,0,15.320900756809303,0.052240008451157144,6.298147,0,61.19999999999982,0,2.6419689627245773,False,False,False
1.56464,0,1.6590973,foot,0,0,0,High Pass,49.89439,1,0,From Corner,0,head,0,1,0,Normal,0,0,6.082762530298219,1.4056476493802699,41.87536,0,4.0,0,3.6687872655688265,False,False,False
0.189158,1,1.424075,other,0,0,0,High Pass,20.520477,0,0,Regular Play,0,foot,1,0,0,Half Volley,0,0,13.99464183178691,0.8815474739580661,9.730841999999999,0,35.600000000000364,0,9.141662868428257,False,False,False
2.237643,0,1.472751,foot,1,0,0,High Pass,30.647186,0,0,Regular Play,0,head,0,0,0,Normal,0,0,7.381734213584229,0.6218242878305895,2.0423570000000004,0,24.0,0,4.263801121065568,False,False,False
0.876839,0,0.8785345,foot,0,0,0,High Pass,25.850725,0,0,From Throw In,0,head,0,1,0,Normal,0,0,8.421995013059552,0.522091613828288,21.043160999999998,0,29.199999999999818,0,6.4140470843298285,False,False,False
1.150686,0,1.4783454,foot,0,0,0,Ground Pass,15.164762,0,0,From Free Kick,0,foot,1,0,0,Normal,0,1,8.62844134244418,0.08121630645073795,21.089314,0,34.399999999999636,0,6.888396039717819,False,False,False
0.148624,0,1.0536717,foot,0,0,0,Ground Pass,18.406792,0,0,From Throw In,0,foot,0,0,0,Normal,0,0,17.551353224181888,0.5120790940885495,63.091376000000004,0,61.19999999999982,0,5.909314681077664,False,False,False
1.640445,0,3.0860941,foot,0,0,0,Ground Pass,12.61943,0,0,From Corner,0,foot,1,0,0,Normal,0,0,36.57786215732133,0.12333770089972394,6.239555,0,145.19999999999982,0,7.316419889536137,False,False,False
1.348848,0,1.7390031,other,0,0,0,High Pass,26.87936,0,0,From Throw In,0,foot,1,0,0,Half Volley,0,0,24.159884105682302,0.6029268685376525,0.29115199999999986,0,79.59999999999991,0,4.356604182158391,False,False,False
1.626725,0,0.66780674,foot,0,0,0,High Pass,42.79264,0,0,From Free Kick,0,head,0,1,0,Normal,0,0,15.04559736268387,0.5141997407372911,20.333275,0,52.399999999999636,0,13.069812546475179,False,False,False
0.556919,0,1.755062,foot,1,1,0,Low Pass,28.380451,0,0,From Free Kick,0,foot,1,0,0,Half Volley,0,1,11.661903789690594,0.10308160852270051,7.003081000000001,0,46.399999999999636,0,2.5942243542145618,False,False,False
1.708245,0,0.9220413,foot,0,0,0,Ground Pass,11.420157,0,0,From Throw In,0,foot,0,0,0,Normal,0,0,24.97718959370729,0.39017150365554043,11.971755,0,92.40000000000009,0,5.4332310828824415,False,False,False
1.029224,0,2.2817056,foot,0,0,0,Ground Pass,19.003159,0,0,Regular Play,0,foot,0,0,0,Half Volley,0,0,27.29981684920249,0.6816058229404055,48.063776,0,84.80000000000018,0,11.583177456984753,False,False,False
0.04819,0,0.5261592,foot,0,0,0,High Pass,60.13352,0,0,Regular Play,0,foot,0,0,0,Normal,0,0,22.38258251408894,0.6586920760040094,19.698809999999998,0,70.80000000000018,0,6.862215385719104,False,False,False
0.932226,0,1.714535,foot,0,0,0,High Pass,30.71677,0,0,From Corner,1,head,0,0,0,Normal,1,0,11.005907504608606,1.0787011096240677,26.787774,0,20.800000000000182,0,1.8439088914585793,False,False,False
1.347927,0,0.9082334,foot,0,0,0,Ground Pass,23.084194,0,0,Regular Play,0,foot,0,0,0,Normal,0,0,33.952466773417214,0.6706011314664958,-0.227927,0,106.40000000000009,0,11.140017953306891,False,False,False
1.538459,0,0.8728493,foot,0,0,0,High Pass,55.862778,1,0,Regular Play,0,foot,0,0,0,Normal,0,0,26.484901359076265,1.1713581304687082,70.221541,0,41.19999999999982,0,18.51944923587092,False,False,False
0.108227,0,0.9157411,foot,0,0,0,High Pass,38.082542,0,0,From Throw In,0,foot,0,0,0,Half Volley,0,0,18.47187050625897,1.092621894702362,56.051773,0,34.0,0,15.13439790675533,False,False,False
0.909527,0,0.35344023,foot,0,0,0,Ground Pass,10.978616,0,0,From Goal Kick,0,foot,1,0,0,Normal,0,0,25.96150997149434,0.9165098118799951,4.130473,0,63.19999999999982,0,8.374365647617738,False,False,False
0.638337,0,1.1197708,foot,1,0,0,High Pass,31.88887,0,0,From Free Kick,0,head,0,0,0,Normal,0,0,10.594810050208542,0.3068262894065576,5.8816630000000005,0,40.399999999999636,0,1.9723082923316044,False,False,False
0.843682,0,2.6087487,foot,0,0,0,Ground Pass,4.527693,0,0,From Goal Kick,0,foot,1,0,0,Normal,1,0,20.557237168452385,0.3371339561772371,5.036318,0,77.59999999999991,0,6.260990336999417,False,False,False
0.915741,0,1.580796,foot,1,0,0,High Pass,40.002,1,0,From Throw In,0,foot,1,0,0,Volley,0,1,14.176036117335475,0.28605144171731833,1.8842589999999997,0,54.399999999999636,0,8.926925562588726,False,False,False
1.354646,0,2.6130645,foot,0,0,0,Ground Pass,15.86474,0,0,Regular Play,0,foot,0,0,0,Normal,0,0,27.789386463180506,0.14444157837464397,56.925354,0,110.0,0,7.648529270389178,False,False,False
0.171359,0,0.43287283,foot,0,0,0,High Pass,45.055744,0,0,Regular Play,0,foot,0,0,0,Normal,0,0,26.21030331758868,0.5954098754787325,28.108641000000002,0,86.80000000000018,0,11.063453348751468,False,False,False
0.364633,0,1.6644609,foot,0,0,0,High Pass,33.145287,0,0,From Corner,0,head,0,0,0,Normal,0,0,8.300602387778854,1.1880528169493219,10.555366999999999,0,12.399999999999636,0,11.618089343777664,False,False,False
0.086089,0,1.282965,foot,0,0,0,Ground Pass,15.852129,0,0,Regular Play,0,foot,0,0,0,Normal,0,0,21.674870241826135,0.7266423406817255,-0.086089,0,64.80000000000018,0,9.167878707749137,False,False,False
0.743664,0,1.5509969,foot,0,0,0,Ground Pass,10.10198,0,0,Regular Play,0,foot,0,0,0,Normal,0,1,16.74305826305338,0.07173299667449937,5.096336,0,66.80000000000018,0,5.803447251418761,False,False,False
0.676764,0,1.9442935,foot,1,1,0,Ground Pass,23.843866,0,0,Regular Play,0,foot,1,0,0,Normal,0,0,14.081193131265541,0.20018106796588853,5.9132359999999995,0,55.19999999999982,0,6.847627326307995,False,False,False
0.110203,0,1.6784862,other,0,0,0,Ground Pass,7.4431176,0,0,Regular Play,0,foot,0,0,0,Normal,0,0,19.68247951859724,0.09157985014268555,23.542797,0,78.40000000000009,0,4.25205832509386,False,False,False
1.360022,0,0.5863163,foot,0,0,0,Ground Pass,16.446884,0,0,From Counter,0,foot,0,0,0,Normal,0,0,22.804385543136213,0.7295556609172783,17.319978,0,68.0,0,12.57060062208644,False,False,False
1.414959,0,2.5179489,foot,0,0,0,Ground Pass,17.123375,0,0,From Free Kick,0,foot,0,0,0,Normal,0,0,35.756118357562244,0.28636709827249096,6.465040999999999,0,137.19999999999982,0,8.374365647617735,False,False,False
0.603604,0,2.2815037,foot,0,0,0,Ground Pass,10.423532,0,0,From Corner,0,foot,0,0,0,Normal,0,0,17.10584695360039,0.6984807736938334,5.7163960000000005,0,52.399999999999636,0,9.36215787091843,False,False,False
0.045641,0,2.0422564,foot,0,0,0,Ground Pass,5.724509,0,0,From Free Kick,0,foot,1,0,0,Normal,0,0,17.21917535772257,0.19283978271265054,15.154359,0,67.59999999999991,0,5.946427498927406,False,False,False
0.207799,0,1.6683121,foot,0,0,0,Ground Pass,9.2439165,0,0,From Free Kick,0,foot,0,0,0,Normal,0,0,16.96231116328197,0.6600090430559318,28.112201,0,53.600000000000364,0,2.2472205054244236,False,False,False
0.43747,0,1.2663851,foot,1,0,0,High Pass,27.357815,0,0,From Free Kick,1,head,0,0,0,Normal,1,0,15.302614155757837,0.43149495063009924,4.72253,0,55.600000000000364,0,8.705170877128142,False,False,False
1.721735,0,1.5080768,foot,0,0,0,Ground Pass,20.740782,0,0,From Goal Kick,0,foot,0,0,0,Normal,0,0,31.61012496020855,0.02531104914284823,43.118265,0,126.40000000000009,0,9.305912099305472,False,False,False
1.82885,0,1.4881822,foot,0,0,0,Ground Pass,15.75373,0,0,From Free Kick,0,foot,0,0,0,Normal,1,0,46.94379618224329,0.8607837339287262,7.49115,0,122.40000000000009,0,7.849203781276162,False,False,False
0.691896,0,2.1897058,foot,0,0,0,Ground Pass,26.02787,0,0,Regular Play,0,foot,1,0,0,Normal,0,0,28.915220905260256,0.50541896280733,34.828103999999996,0,101.19999999999982,1,15.528361149844498,False,False,False
0.895155,0,1.2133466,foot,0,0,0,Ground Pass,8.860023,0,0,From Throw In,0,foot,0,0,0,Normal,0,0,35.583282591689034,0.7555859250497395,28.024845000000003,0,103.59999999999991,0,5.7723478758647335,False,False,False
0.157284,0,2.541153,foot,0,0,0,Ground Pass,22.300673,0,0,Regular Play,0,foot,0,0,0,Normal,0,0,23.038446128157172,0.7147467230096283,36.442716000000004,0,69.59999999999991,0,8.336066218546966,False,False,False
0.198504,0,1.9264323,foot,1,1,0,Ground Pass,29.869047,0,0,Regular Play,0,foot,0,0,0,Normal,0,0,13.291350570954023,0.42662749312687626,44.201496,0,48.399999999999636,0,4.554119014694279,False,False,False
0.857453,0,2.2628703,foot,0,0,0,Ground Pass,14.417004,0,0,Regular Play,0,foot,0,0,0,Normal,0,0,28.426923857498196,0.25607035842058556,-0.857453,0,110.0,1,9.159148432032316,False,False,False
1.113611,0,0.23078607,foot,0,0,0,Ground Pass,18.798405,0,0,From Throw In,0,foot,0,0,0,Normal,0,0,29.062174729362564,0.06542373763319437,4.086389,0,116.0,0,8.499999999999998,False,False,False
1.281601,0,0.07537775,foot,0,0,0,Ground Pass,38.50935,0,0,From Throw In,0,foot,0,0,0,Normal,1,0,27.951744131628,1.0991488884542038,6.4783990000000005,0,50.80000000000018,0,9.929753269845126,False,False,False
0.195543,1,1.2268273,other,0,0,0,High Pass,14.233763,0,0,Regular Play,0,head,0,0,0,Normal,0,0,9.929753269845127,1.2426764317795909,6.564457,0,12.800000000000182,0,8.755569655939011,False,False,False
0.992961,0,0.4874932,foot,0,0,0,High Pass,52.517807,0,0,From Counter,0,foot,0,1,0,Normal,0,1,17.37728402253931,1.0530777633273882,-0.992961,0,34.399999999999636,0,12.778106275970636,False,False,False
0.434646,0,1.6880171,foot,0,0,0,High Pass,52.157932,1,0,From Corner,1,head,0,0,0,Normal,1,0,11.381124724736132,0.6294422811576145,28.125354,0,36.80000000000018,0,3.538361202590822,False,False,False
0.791719,0,0.108839706,foot,0,0,0,High Pass,30.379763,0,0,From Goal Kick,0,foot,0,0,0,Normal,0,1,9.483142938920622,0.24497866312686378,4.208281,0,36.80000000000018,0,2.6076809620810515,False,False,False
0.940878,0,1.5226408,other,0,0,0,Ground Pass,8.309633,0,0,Regular Play,0,foot,0,0,0,Normal,0,0,30.662028634778874,0.26396372362570464,19.099121999999998,0,118.40000000000009,0,12.5,False,False,False
1.147392,0,1.2966288,foot,1,0,0,High Pass,33.24154,0,0,Regular Play,0,head,0,0,0,Normal,0,0,10.375451797391767,0.18416381792629213,6.7126079999999995,0,40.80000000000018,0,8.452810183601661,False,False,False
0.791343,0,0.9842986,foot,0,0,0,Low Pass,36.85987,0,0,From Throw In,0,foot,0,0,0,Normal,0,0,14.920120642943875,0.9232737919585623,40.908657000000005,0,36.0,0,11.139569111954017,False,False,False
0.823252,0,1.6442488,foot,0,0,0,High Pass,53.143295,1,0,From Corner,1,head,0,0,0,Normal,1,0,7.515317691222373,1.13095374397916,94.589748,0,12.800000000000182,0,2.2847319317591763,False,False,False
0.007028,0,1.551036,foot,0,0,0,Ground Pass,25.304941,0,0,Regular Play,0,foot,1,0,0,Normal,0,0,9.436630754670867,0.7028792089644667,14.112972,0,28.800000000000182,0,9.630160954002799,False,False,False
0.112667,0,0.088311374,foot,0,0,0,Ground Pass,19.275114,0,0,From Counter,0,foot,0,0,0,Normal,0,0,24.00749882849107,0.02499479361892022,-0.112667,0,96.0,0,11.01680534456337,False,False,False
0.713121,0,0.47698015,foot,0,0,0,Ground Pass,33.544003,0,1,Regular Play,0,foot,0,0,0,Normal,0,0,20.515360099203722,1.0504410232949026,68.526879,0,40.80000000000018,0,22.87116088002531,False,False,False
0.637602,0,0.5093011,foot,0,0,0,Ground Pass,17.638594,0,0,From Counter,0,foot,0,0,0,Normal,0,0,17.186331778480252,0.8059713920004743,5.882397999999999,0,47.600000000000364,0,16.90266251216062,False,False,False
0.223701,0,2.0959604,foot,0,0,0,Ground Pass,12.366487,0,0,Regular Play,0,foot,1,0,0,Normal,1,0,21.535552001283833,0.41586695535104695,3.109299,0,78.80000000000018,0,11.178998166204343,False,False,False
0.543965,0,1.4806161,foot,1,0,0,Ground Pass,18.876705,0,0,From Keeper,0,foot,1,0,1,Normal,0,1,6.324555320336759,0.3217505543966422,3.176035,0,24.0,0,10.515227054134405,False,False,False
0.149386,0,1.4806982,foot,0,0,0,Ground Pass,32.230732,0,0,From Throw In,0,foot,0,0,0,Normal,0,0,23.3085821104588,0.33667481938672733,4.410614000000001,0,88.0,0,10.53802638068439,False,False,False
0.513612,0,1.2295496,foot,0,0,0,Ground Pass,11.354734,0,0,From Throw In,0,foot,0,0,0,Normal,1,0,36.39189470197999,0.12674081142419044,-0.513612,0,144.4000000000001,0,8.780091115700339,False,False,False
0.04087,0,2.1685548,foot,0,0,0,Ground Pass,5.6859474,0,0,Regular Play,0,foot,1,0,0,Normal,0,0,22.079175709251466,0.1591919347645736,7.17213,0,87.19999999999982,0,5.821511831131151,False,False,False
1.193566,0,1.5707964,foot,0,0,0,Ground Pass,3.4,0,0,From Free Kick,0,foot,1,0,0,Normal,0,0,33.771289581536564,0.4437826727496411,3.0064339999999996,0,122.0,0,2.844292530665579,False,False,False
1.48285,0,1.7212633,foot,0,0,0,Low Pass,31.354265,0,0,From Throw In,0,foot,0,0,0,Normal,0,0,36.407828828426446,0.07698255063047052,9.61015,0,145.19999999999982,0,17.507141400011587,False,False,False
0.50904,0,0.8999389,foot,0,0,0,Ground Pass,16.08602,0,0,Regular Play,0,foot,0,0,0,Normal,0,0,25.98557292037256,0.7336732251456669,11.57096,0,77.19999999999982,0,3.612478373637689,False,False,False
0.074324,0,1.5485778,other,0,0,0,High Pass,27.006666,0,0,From Throw In,0,foot,0,0,0,Volley,0,0,16.589454481688062,1.0045294300891214,32.018676,0,35.600000000000364,0,7.3164198895361405,False,False,False
0.248733,0,0.39662144,foot,0,0,0,High Pass,71.44627,0,0,From Throw In,0,foot,1,0,0,Half Volley,0,0,17.70028248362155,0.6491507661968688,2.231267,0,56.399999999999636,0,16.24130536625675,False,False,False
0.445816,0,1.7439332,foot,0,0,0,Ground Pass,22.638462,0,0,Regular Play,0,foot,0,0,0,Normal,1,0,32.32150986572255,0.08673833867598502,13.967184,0,128.80000000000018,0,8.472307831990053,False,False,False
1.247537,0,0.3019148,foot,0,0,0,High Pass,43.047066,0,1,From Counter,0,foot,0,0,0,Normal,0,1,16.90266251216062,0.6257514937367866,13.019463,0,54.80000000000018,0,14.940214188558338,False,False,False
0.40009,0,1.3210216,other,0,0,0,High Pass,30.341557,0,0,From Throw In,1,head,0,0,0,Normal,1,0,10.824509226750193,0.8180662757993636,23.43991,0,29.600000000000364,0,4.275511665286386,False,False,False
0.094564,0,2.132171,foot,0,0,0,Ground Pass,11.458621,0,0,From Throw In,0,foot,0,0,0,Normal,0,1,18.780841301709565,0.13888501552021318,55.920436,0,74.40000000000009,0,9.985990186255938,False,False,False
0.689789,0,0.6406882,foot,0,0,0,High Pass,42.660168,0,0,Regular Play,0,foot,1,0,0,Volley,0,0,16.97586522095413,0.7604033697785284,2.8702110000000003,0,49.19999999999982,0,19.377564346429093,False,False,False
1.183295,0,1.7677921,foot,0,0,0,High Pass,49.04865,1,0,From Corner,1,head,0,0,0,Normal,1,0,9.847334664770967,0.6049024029354133,91.136705,0,32.39999999999918,0,2.184032966784159,False,False,False
0.545677,1,0.11444031,other,0,0,0,High Pass,8.757282,0,0,Regular Play,0,foot,0,0,0,Half Volley,0,0,41.966176857083376,0.6263435933659047,42.494323,0,136.0,0,5.11566222497146,False,False,False
0.172865,0,1.1792161,foot,0,0,0,Ground Pass,33.538635,0,0,Regular Play,0,foot,0,0,0,Normal,1,0,20.30615670184784,0.531973755143754,13.987135,0,70.0,0,5.500909015790025,False,False,False
0.743222,0,0.7523913,foot,0,0,0,High Pass,29.997667,0,0,From Throw In,1,head,0,0,0,Normal,1,0,10.163660757817535,0.22827377323805234,9.336778,0,39.600000000000364,0,7.00357051795725,False,False,False
0.736774,0,1.8108784,foot,0,0,0,High Pass,44.578583,1,0,From Corner,1,head,0,0,0,Normal,1,0,8.002499609497024,0.024994793618920513,87.768226,0,32.0,0,3.220248437620928,False,False,False
0.645603,0,2.0848598,foot,0,0,0,Ground Pass,9.76166,0,0,From Free Kick,0,foot,1,0,0,Normal,1,0,12.26417547167359,0.5585993153435622,33.714397,0,41.600000000000364,0,11.381124724736132,False,False,False
0.842586,0,0.09678405,foot,0,0,0,High Pass,41.39372,0,0,From Throw In,0,foot,0,0,0,Normal,0,0,24.63331078032346,0.8313428192055683,1.3574140000000003,0,66.40000000000009,0,19.15254552272361,False,False,False
1.197564,0,2.1790583,foot,0,0,0,Ground Pass,23.27445,0,0,From Throw In,0,foot,0,0,0,Normal,0,0,34.10058650522011,0.24284495370489934,20.922436,0,132.4000000000001,1,12.303251602726816,False,False,False
0.58363,0,0.8392383,foot,0,0,0,High Pass,35.47746,0,0,From Free Kick,0,foot,1,0,0,Volley,0,0,18.41331040307528,0.03802514066117476,29.496370000000002,0,73.59999999999991,0,6.800000000000002,False,False,False
1.27194,0,1.4593717,foot,0,0,0,Ground Pass,14.389232,0,0,From Throw In,0,foot,0,0,0,Normal,1,0,25.012197024651798,0.22170449596038452,-0.5789400000000001,0,97.59999999999991,0,4.4181444068749025,False,False,False
0.350247,0,1.1975815,foot,0,0,0,Ground Pass,17.827227,0,0,Regular Play,0,foot,0,0,0,Normal,1,0,26.027677575995906,0.04612111601451131,11.262753,0,104.0,0,9.70618359603814,False,False,False
0.936189,0,1.5707964,foot,1,0,0,High Pass,27.5,0,0,From Free Kick,1,head,0,0,0,Normal,1,0,10.448444860360798,0.8870870151605259,22.596811000000002,0,26.399999999999636,0,3.3955853692699325,False,False,False
1.01867,0,0.27781042,foot,0,0,0,Ground Pass,28.076502,0,1,Regular Play,0,foot,1,0,0,Normal,0,0,15.875137794677556,0.31378259553512067,32.68833,0,60.399999999999636,0,11.684177335182826,False,False,False
1.19856,0,0.91736996,foot,0,0,0,Ground Pass,16.120794,0,0,From Throw In,0,foot,0,0,0,Normal,0,0,25.01459573928789,0.31290122788038466,22.52144,0,95.19999999999982,0,5.90084739677277,False,False,False
0.119329,0,2.6309633,foot,0,0,0,Ground Pass,24.75823,0,0,From Free Kick,0,foot,1,0,0,Normal,0,0,27.765446151646838,0.31491694778690343,4.200671,0,105.59999999999991,0,10.125709851659796,False,False,False
0.19472,0,0.09436907,foot,0,0,0,Ground Pass,24.408606,0,0,Regular Play,0,foot,0,0,0,Normal,0,0,21.16908122711045,0.7352729620056597,54.938280000000006,0,62.80000000000018,0,11.783462988442746,False,False,False
0.428264,0,1.7076406,foot,1,0,0,High Pass,30.787823,0,0,From Throw In,0,foot,0,0,0,Normal,0,1,7.874642849044009,0.8663022625526795,36.331736,0,20.399999999999636,0,7.864477096412711,False,False,False
1.616701,0,1.1151807,head,0,0,0,Low Pass,22.271955,0,0,Regular Play,0,foot,0,0,0,Normal,1,0,34.400145348530145,0.002906968555745249,10.663298999999999,0,137.5999999999999,0,15.981239000778388,False,False,False
0.685718,0,1.418574,foot,0,0,0,Ground Pass,17.805899,0,0,From Counter,0,foot,0,0,0,Half Volley,0,1,5.770615218501406,0.15660187698201503,1.8072819999999998,0,22.800000000000182,0,11.85959527134041,False,False,False
0.20405,0,0.3290497,foot,0,0,0,Ground Pass,12.997308,0,0,From Throw In,0,foot,0,0,0,Normal,0,0,26.80671557651179,0.022384320339290265,3.5559499999999997,0,107.19999999999982,0,7.184705978674417,False,False,False
1.000561,0,1.9832067,foot,0,0,0,Ground Pass,6.9856997,0,0,From Throw In,0,foot,1,0,0,Normal,1,0,20.366639388961552,0.1280090586731969,8.119439000000002,0,80.80000000000018,0,4.242640687119289,False,False,False
1.113832,0,1.1827619,foot,0,0,0,Ground Pass,14.800338,0,0,From Free Kick,0,foot,0,0,0,Normal,1,0,26.782456944798774,0.07849010263733198,9.846168,0,106.80000000000018,0,9.073588044428735,False,False,False
0.38481,0,1.2518989,foot,1,0,0,High Pass,44.33531,1,0,From Free Kick,0,foot,1,0,0,Volley,0,0,18.58843726621472,0.957426031856977,19.92219,0,42.80000000000018,0,13.846299144536781,False,False,False
0.234358,0,1.6157897,foot,0,0,0,High Pass,42.242752,1,0,From Corner,0,head,0,0,0,Normal,0,0,3.2280024783137886,0.28255495246958756,27.178642,0,12.399999999999636,0,1.3038404810405335,False,False,False
1.061996,0,1.9678757,foot,1,0,0,Ground Pass,16.807735,0,0,Regular Play,0,foot,1,0,0,Normal,0,0,15.530936868070768,0.5039715602374342,23.525004,0,54.399999999999636,0,10.381714694596454,False,False,False
0.292197,0,1.0957856,foot,0,0,0,Ground Pass,7.8714676,0,0,Regular Play,0,foot,0,0,0,Normal,0,0,22.20923231451281,0.5442804849459799,44.054803,0,76.0,0,6.312685640834649,False,False,False
0.202346,0,1.5630445,other,0,0,0,High Pass,38.701164,0,0,From Throw In,1,head,0,0,0,Normal,1,0,8.634813257969167,0.23374318086890128,2.970654,0,33.600000000000364,0,2.4207436873820396,False,False,False
0.375615,0,1.7465161,foot,0,0,0,High Pass,49.766354,1,0,From Corner,1,head,0,0,0,Normal,1,1,11.454693361238443,0.9779511460892821,2.7443850000000003,0,25.600000000000364,0,4.410215414239991,False,False,False
0.143076,0,2.8430936,foot,0,1,0,Ground Pass,10.881176,0,0,Regular Play,0,foot,1,0,0,Normal,0,0,19.719026345131752,0.7064260556560561,7.576924,0,60.0,0,11.596551211459381,False,False,False
0.527302,0,1.4940244,foot,0,0,0,Ground Pass,3.9115214,0,0,From Free Kick,0,foot,0,0,0,Lob,0,0,9.323089616645335,0.9530406012286636,36.912698,0,21.600000000000364,0,7.156814934033149,False,False,False
